doi,organism,indication,confidence
10.1517/14728222.12.3.281,other,not_applicable,high
10.1517/13543776.2.7.1016,human,both,high
10.1516/002075702320888684,other,not_applicable,high
10.1517/14656560903487744,human,treatment,high
10.1517/14728222.2013.818657,other,not_applicable,high
10.1517/17530059.2013.776039,human,not_applicable,high
10.15173/nexus.v14i1.170,other,not_applicable,high
10.15188/kjopp.2020.06.34.3.117,human,treatment,high
10.15190/d.2016.1,human,treatment,high
10.1519/ssc.0b013e31818eb19a,human,treatment,medium
10.1521/psyc.2011.74.1.21,human,not_applicable,high
10.15226/2575-6303/2/1/00113,human,not_applicable,high
10.15225/pnn.2020.9.2.5,human,not_applicable,high
10.1525/maq.1992.6.4.02a00030,other,not_applicable,high
10.1530/endoabs.32.p119,human,treatment,high
10.1530/endoabs.37.ep1209,human,not_applicable,high
10.1530/endoabs.86.hdi2.2,human,treatment,high
10.15406/ijcam.2016.04.00129,human,treatment,high
10.15406/jhvrv.2014.01.00020,other,not_applicable,high
10.15406/ijvv.2015.01.00003,human,not_applicable,high
10.15406/ijcam.2021.14.00567,human,treatment,high
10.15406/jhvrv.2019.07.00211,other,not_applicable,high
10.1525/abt.2019.81.6.387,other,not_applicable,high
10.15406/jhvrv.2020.08.00224,other,not_applicable,high
10.15406/jhvrv.2023.10.00255,other,not_applicable,high
10.1542/peds.103.1.116,human,not_applicable,high
10.15406/jpcpy.2017.07.00442,human,treatment,high
10.1542/peds.107.3.e35,human,not_applicable,high
10.1542/peds.100.2.270,human,not_applicable,high
10.15406/jhvrv.2022.09.00242,other,not_applicable,high
10.15406/jnsk.2024.14.00582,human,treatment,high
10.1542/peds.107.5.994,human,not_applicable,high
10.1542/peds.111.4.e376,human,not_applicable,high
10.15406/jnsk.2019.09.00337,unclear,not_applicable,medium
10.1542/peds.2004-1515,human,not_applicable,high
10.1542/peds.2005-2307,human,not_applicable,high
10.1542/peds.2005-2575,human,not_applicable,high
10.1542/peds.2006-2045,human,not_applicable,high
10.1542/peds.2006-2759,human,not_applicable,high
10.1542/peds.2007-0493,human,treatment,high
10.1542/peds.2006-2231,human,not_applicable,high
10.1542/peds.2007-1488,human,treatment,high
10.1542/peds.2008-1879,human,not_applicable,high
10.1542/peds.2010-1147,human,not_applicable,high
10.1542/peds.2009-2644,human,not_applicable,high
10.1542/peds.2015-3434,human,not_applicable,high
10.15540/nr.3.1.28,other,not_applicable,high
10.1542/peds.2012-2007,human,treatment,high
10.15540/nr.8.2.73,human,not_applicable,high
10.15540/nr.4.3-4.125,human,not_applicable,high
10.1556/650.2025.33259,other,not_applicable,high
10.1556/oh.2010.28848,human,not_applicable,high
10.15584/ejcem.2018.3.11,other,not_applicable,high
10.15585/mmwr.mm655051a4,unclear,not_applicable,high
10.15640/ijhs.v3n4a7,human,not_applicable,medium
10.15766/mep_2374-8265.10170,other,not_applicable,high
10.15714/scandpsychol.4.e1,human,not_applicable,high
10.15761/mri.1000118,human,not_applicable,high
10.15605/jafes.040.s1.016,human,not_applicable,high
10.15766/mep_2374-8265.10527,human,not_applicable,high
10.1542/peds.2023-062570,human,not_applicable,high
10.15789/1563-0625-edo-2315,human,not_applicable,high
10.15766/mep_2374-8265.11507,human,not_applicable,high
10.15789/1563-0625-pop-2826,human,not_applicable,high
10.15789/2220-7619-eot-1928,other,not_applicable,high
10.15789/2220-7619-2011-3-267-270,human,not_applicable,medium
10.15829/1728-8800-2023-3517,human,treatment,high
10.1586/17512433.2016.1172960,human,treatment,high
10.1586/14737175.8.6.917,human,treatment,high
10.1586/eem.12.20,other,not_applicable,high
10.1586/ern.12.41,human,not_applicable,high
10.1588/medver.2005.02.00049,human,prevention,medium
10.1588/medver.2005.02.00071,other,not_applicable,medium
10.1590/1517-8692202127032021_0085,human,treatment,high
10.1590/1517-8692202127082021_0359,human,treatment,high
10.1590/1517-8692202228022021_0494,human,treatment,high
10.1590/1517-8692202127082021_0376,human,treatment,high
10.1590/s0104-59702010000200002,unclear,not_applicable,high
10.1590/s0120-41572011000400017,other,not_applicable,high
10.1590/s0212-16112012000200046,human,not_applicable,high
10.1590/s1516-44462005000300003,unclear,not_applicable,high
10.1590/s1413-81232011000400012,human,not_applicable,high
10.1590/s1516-44462007000500005,other,not_applicable,high
10.16016/j.1000-5404.201901083,human,not_applicable,high
10.16016/j.1000-5404.201905187,human,not_applicable,medium
10.1682/jrrd.2006.12.0153,human,not_applicable,high
10.1620/tjem.186.33,human,not_applicable,high
10.1682/jrrd.2009.01.0007,human,treatment,high
10.1682/jrrd.2014.03.0086,human,not_applicable,high
10.1682/jrrd.2012.08.0156,human,not_applicable,high
10.16966/2379-7150.114,human,not_applicable,high
10.1682/jrrd.2014.11.0293,human,not_applicable,high
10.16966/2379-7150.112,human,not_applicable,high
10.16966/2469-6714.103,human,not_applicable,high
10.16966/2469-6714.112,unclear,not_applicable,high
10.16966/2470-1009.103,human,treatment,high
10.16966/2469-6714.110,human,not_applicable,high
10.17116/jnevro20171174140-44,human,treatment,high
10.17098/amj.339335,human,not_applicable,high
10.17116/jnevro2021121081125,human,not_applicable,medium
10.17116/jnevro202112110292,human,both,medium
10.17116/jnevro202412409128,human,not_applicable,high
10.17116/jnevro202312305138,human,treatment,medium
10.17116/jnevro2021121402113,human,not_applicable,medium
10.17116/rosstomat20211403121,human,not_applicable,high
10.17116/jnevro202512503127,human,not_applicable,medium
10.17192/z2015.0217,human,not_applicable,high
10.17226/27462,unclear,not_applicable,high
10.17116/rosstomat20191203137,human,not_applicable,high
10.17554/j.issn.2224-3992.2016.05.603-1,human,prevention,medium
10.17352/2455-5363.000063,other,not_applicable,high
10.17352/2455-2976.000020,other,not_applicable,high
10.17554/j.issn.2313-5611.2015.01.13,other,not_applicable,high
10.17605/osf.io/cdxn5,other,not_applicable,high
10.17635/lancaster/thesis/50,other,not_applicable,high
10.17605/osf.io/ft5v4,human,treatment,high
10.17226/19012,unclear,not_applicable,high
10.17795/ajnpp-37281,human,not_applicable,high
10.17638/03100418,human,not_applicable,high
10.17795/mejrh-37972,human,treatment,high
10.17816/0869-2106-2021-27-4-407-418,human,treatment,high
10.17816/brmma71302,human,treatment,high
10.17816/cs676890,human,not_applicable,high
10.17816/maj104161-174,animal,not_applicable,medium
10.17816/maj108690,human,not_applicable,high
10.17816/maj191s174-76,animal,not_applicable,high
10.17816/maj634020,animal,treatment,high
10.17816/mechnikov201911447-54,human,not_applicable,high
10.18041/2215-8944/academia.22.8914,other,not_applicable,high
10.18061/dsq.v23i1.398,other,not_applicable,high
10.18061/dsq.v29i3.938,human,not_applicable,high
10.18043/ncm.79.3.189,human,not_applicable,high
10.18103/mra.v10i6.2891,human,not_applicable,high
10.18103/mra.v10i6.2858,human,not_applicable,high
10.18103/mra.v11i7.1.4083,human,not_applicable,high
10.18103/mra.v12i9.5644,unclear,not_applicable,high
10.18103/mra.v12i6.5368,human,treatment,medium
10.18103/mra.v10i9.3050,other,not_applicable,high
10.18103/mra.v14i3.7255,human,not_applicable,high
10.18103/mra.v5i11.1645,human,not_applicable,high
10.18103/mra.v13i11.7104,human,not_applicable,high
10.18332/popmed/165669,human,not_applicable,high
10.18103/mra.v9i6.2494,human,not_applicable,high
10.18416/rab.2018.1809024,other,not_applicable,high
10.18573/bsdj.308,other,not_applicable,high
10.18745/th.17472,human,not_applicable,high
10.17816/rjpbr79779,human,treatment,high
10.18745/th.17597,other,not_applicable,high
10.18632/oncotarget.25544,human,not_applicable,high
10.1891/1559-4343.18.2.150,human,not_applicable,high
10.1891/1933-3196.2.3.226,human,treatment,high
10.1891/0889-8391.11.2.127,human,treatment,high
10.18745/th.17195,other,not_applicable,high
10.18910/71615,other,not_applicable,high
10.1891/emdr-2022-0060,human,treatment,high
10.18910/73802,human,not_applicable,high
10.18061/dsq.v31i2.1598,other,not_applicable,high
10.18910/71746,human,not_applicable,high
10.19540/j.cnki.cjcmm.20240621.401,animal,treatment,high
10.19852/j.cnki.jtcm.20211214.003,human,treatment,high
10.19852/j.cnki.jtcm.20231018.004,animal,treatment,high
10.19116/theory.2022.27.1.195,unclear,not_applicable,high
10.19852/j.cnki.jtcm.2026.03.006,animal,treatment,high
10.20448/801.51.104.115,human,not_applicable,high
10.20452/pamw.2973,human,not_applicable,high
10.19852/j.cnki.jtcm.2025.03.012,animal,treatment,high
10.20473/j.djmkg.v38.i4.p169-172,human,treatment,high
10.20944/preprints201807.0057.v1,other,treatment,high
10.20933/100001243,human,not_applicable,high
10.20944/preprints201902.0029.v1,other,not_applicable,high
10.20944/preprints202007.0754.v1,human,not_applicable,high
10.20935/acadmolbiogen7314,other,not_applicable,high
10.20944/preprints201909.0188.v1,human,both,high
10.20944/preprints202111.0478.v1,human,not_applicable,high
10.20944/preprints202009.0264.v1,human,treatment,high
10.20960/nh.03788,human,treatment,high
10.20969/vskm.2025.18(5).93-100,human,not_applicable,high
10.20883/medical.e877,unclear,not_applicable,high
10.20944/preprints202109.0201.v1,other,not_applicable,high
10.21037/atm-22-3787,human,treatment,high
10.21037/apm-19-461,human,treatment,high
10.21037/apm-20-1714,animal,treatment,high
10.21037/atm.2019.09.136,human,treatment,high
10.20944/preprints202009.0744.v1,unclear,not_applicable,high
10.2105/ajph.84.2.282,human,not_applicable,high
10.2105/ajph.87.9.1449,human,not_applicable,high
10.2119/molmed.2008.00098,human,not_applicable,high
10.21203/rs.2.22444/v1,human,not_applicable,high
10.21203/rs.3.rs-154011/v1,other,not_applicable,high
10.21203/rs.2.12496/v1,human,treatment,high
10.21203/rs.3.rs-267403/v1,human,treatment,high
10.21203/rs.3.rs-408624/v1,human,not_applicable,high
10.21203/rs.3.rs-384347/v1,human,not_applicable,high
10.21203/rs.3.rs-6596158/v1,human,treatment,high
10.2119/2007-00059.saiki,other,not_applicable,high
10.21203/rs.3.rs-64733/v1,human,treatment,high
10.21203/rs.3.rs-7189456/v1,animal,not_applicable,high
10.21203/rs.3.rs-820696/v1,other,not_applicable,high
10.21203/rs.3.rs-962672/v1,human,not_applicable,medium
10.21203/rs.3.rs-965010/v1,human,treatment,high
10.21236/ada608724,human,not_applicable,high
10.21276/bpr.2016.6.3.3,animal,treatment,high
10.21203/rs.3.rs-925403/v1,human,not_applicable,high
10.2139/ssrn.4332223,human,not_applicable,high
10.21203/rs.3.rs-100155/v1,human,treatment,high
10.2139/ssrn.4573649,human,not_applicable,high
10.2143/acb.67.1.2062621,human,not_applicable,high
10.2143/tvg.73.13.2002371,human,not_applicable,high
10.2147/ahmt.s317314,human,not_applicable,high
10.2147/clep.s39876,human,not_applicable,high
10.2147/aabc.s3624,other,not_applicable,high
10.2147/clep.s129335,human,not_applicable,high
10.2147/imcrj.s476044,human,treatment,high
10.2147/clep.s96797,human,not_applicable,high
10.2147/itt.s581262,human,not_applicable,high
10.2147/imcrj.s306641,human,not_applicable,high
10.2147/jir.s195165,human,treatment,high
10.2147/jmdh.s4147,human,treatment,high
10.2147/jpr.s127038,human,not_applicable,high
10.2147/jmdh.s5220,human,treatment,high
10.2147/jmdh.s482100,other,not_applicable,high
10.2147/jpr.s139466,human,treatment,high
10.2147/jpr.s186878,other,not_applicable,high
10.2147/jpr.s394321,other,not_applicable,high
10.2147/jpr.s369470,human,not_applicable,high
10.2147/jpr.s40014,human,not_applicable,high
10.2147/jpr.s439412,human,not_applicable,high
10.2147/ndt.s379653,human,treatment,high
10.2147/oaem.s176843,human,not_applicable,high
10.2147/ndt.s92911,human,not_applicable,high
10.2147/opth.s565596,human,not_applicable,high
10.2147/tacg.s99405,human,not_applicable,high
10.2147/vaat.s10695,human,treatment,high
10.2147/prbm.s63193,human,treatment,high
10.2147/prbm.s50645,human,not_applicable,high
10.2147/vaat.s15105,human,treatment,high
10.2147/vaat.s36540,human,not_applicable,high
10.2147/vaat.s6749,human,treatment,high
10.2147/phmt.s126253,human,treatment,high
10.21474/ijar01/22171,other,not_applicable,high
10.21508/1027-4065-2018-63-1-22-27,human,not_applicable,high
10.21508/1027-4065-2019-64-2-38-46,human,treatment,high
10.2149/tmh.36.23,human,treatment,high
10.21518/2079-701x-2018-2-156-161,human,treatment,medium
10.21518/2079-701x-2022-16-18-95-99,human,treatment,high
10.21518/2079-701x-2015-2-20-24,human,treatment,high
10.21518/ms2024-150,other,not_applicable,high
10.21518/ms2023-401,other,not_applicable,high
10.21518/ms2026-086,human,not_applicable,medium
10.21608/bfsa.2023.199974.1690,human,treatment,high
10.21518/ms2025-510,other,not_applicable,high
10.2165/00003495-199346040-00005,human,treatment,high
10.2165/00003495-200262170-00003,human,not_applicable,high
10.21608/jshp.2020.170915,human,not_applicable,high
10.2165/00003495-200868130-00003,human,treatment,high
10.2165/00007256-199621010-00004,human,treatment,high
10.2165/00007256-200131090-00001,human,not_applicable,high
10.2169/internalmedicine.31.313,human,not_applicable,high
10.2147/prom.s155642,human,not_applicable,high
10.2165/00126839-200405050-00006,human,treatment,high
10.2169/internalmedicine.48.2347,human,not_applicable,high
10.2169/internalmedicine.40.1158,human,treatment,high
10.2169/internalmedicine.54.3042,human,treatment,high
10.2169/internalmedicine.44.1258,human,treatment,high
10.2169/internalmedicine.55.7354,human,treatment,high
10.2169/internalmedicine.7182-21,human,treatment,high
10.2169/internalmedicine.6082-20,human,treatment,high
10.2169/internalmedicine.56.8001,human,treatment,high
10.2174/0929867054367202,other,not_applicable,high
10.2174/092986710791233689,human,treatment,high
10.2174/1381612033454234,human,not_applicable,high
10.2169/internalmedicine.3218-19,human,treatment,high
10.2174/138161208799316348,other,not_applicable,high
10.2174/1381612822666151215102420,other,not_applicable,high
10.2174/156720206776875894,human,not_applicable,high
10.2174/1381612822666160914182822,other,not_applicable,high
10.2174/1568026617666181119154247,other,not_applicable,high
10.2174/0109298673398178251117112014,other,treatment,high
10.2174/1568026618666181115100610,other,not_applicable,high
10.2174/1568026621666210727170147,human,not_applicable,high
10.2174/1570159x11666131120224653,human,not_applicable,high
10.2174/157339707779815830,other,not_applicable,high
10.2174/1570159x13666150928105725,unclear,not_applicable,high
10.2174/1573397112666151231111104,human,not_applicable,high
10.2174/157339707782408937,human,not_applicable,high
10.2174/157340011796391184,human,not_applicable,high
10.2174/157488409789375311,human,treatment,high
10.2174/1573401319666221221102057,human,treatment,high
10.2174/1871527314666150325235247,other,not_applicable,high
10.2174/187221407779814561,other,not_applicable,high
10.2174/1874196700902010020,human,not_applicable,high
10.2174/1874205x00903010013,human,not_applicable,high
10.2174/1874620900902010020,human,not_applicable,high
10.2174/1876386302013010052,human,treatment,high
10.2174/1876386301205010032,human,treatment,high
10.2174/1874620901003010006,human,not_applicable,high
10.2177/jsci.14.313,human,not_applicable,high
10.21767/2572-5610.10027,human,not_applicable,high
10.21760/jaims.9.4.7,other,not_applicable,high
10.2177/jsci.16.324,human,not_applicable,high
10.2177/jsci.16.64,human,not_applicable,high
10.2177/jsci.40.306b,human,not_applicable,high
10.2174/2215083810666230626115456,other,treatment,high
10.2190/1af2-3c2r-tyll-qax3,human,not_applicable,high
10.21885/wvmj.2018.8,human,not_applicable,high
10.2190/8r67-n9er-xr74-9ra7,human,not_applicable,high
10.2190/20ap-d23d-ymf5-eltl,human,not_applicable,high
10.2190/pm.39.3.h,human,not_applicable,high
10.2190/t6gx-jj2l-vcvv-t81b,human,not_applicable,high
10.2190/pnf9-xfwj-da24-r3pu,human,not_applicable,high
10.21926/obm.icm.2504049,human,treatment,high
10.2196/11215,human,not_applicable,high
10.21926/obm.neurobiol.2501267,human,not_applicable,high
10.2196/14037,human,treatment,high
10.2196/24839,human,treatment,high
10.2196/11276,human,treatment,high
10.2196/17768,human,treatment,high
10.2188/jea.6.75,human,not_applicable,high
10.2196/50157,human,treatment,high
10.2196/36798,human,not_applicable,high
10.2196/53347,human,treatment,high
10.2196/54679,human,not_applicable,high
10.2196/54321,other,not_applicable,high
10.2196/77644,human,not_applicable,high
10.2196/65087,other,not_applicable,high
10.2196/82633,human,treatment,high
10.2196/jmir.1278,other,not_applicable,high
10.2196/jmir.1643,human,not_applicable,high
10.2196/jmir.6019,other,not_applicable,high
10.2196/65958,human,treatment,high
10.2196/preprints.104721,other,not_applicable,high
10.2196/preprints.14037,human,treatment,high
10.2196/preprints.11215,human,not_applicable,high
10.2196/preprints.36798,human,not_applicable,high
10.2196/preprints.82633,human,treatment,high
10.2196/preprints.11276,human,treatment,high
10.2196/resprot.5395,human,treatment,high
10.2196/resprot.7242,human,treatment,high
10.22054/qccpc.2025.75766.3193,human,treatment,high
10.2214/ajr.162.4.8141020,human,not_applicable,high
10.22141/2224-0713.21.5.2025.1200,human,treatment,high
10.2217/14622416.10.1.35,human,not_applicable,high
10.2217/14622416.7.2.211,other,not_applicable,high
10.22141/2224-0713.4.106.2019.174046,human,treatment,high
10.2214/ajr.162.4.8141022,human,not_applicable,high
10.2217/14622416.7.3.345,human,not_applicable,high
10.2217/14622416.7.3.355,human,not_applicable,high
10.2217/14622416.7.3.365,human,not_applicable,high
10.2217/14622416.7.3.375,human,not_applicable,high
10.2217/14622416.7.3.387,human,not_applicable,high
10.2217/14622416.7.3.395,human,not_applicable,high
10.2217/14622416.7.3.407,human,not_applicable,high
10.2217/14622416.7.3.421,human,not_applicable,high
10.2217/14622416.7.3.429,other,not_applicable,high
10.2217/14622416.7.3.441,other,not_applicable,high
10.22075/jcp.2017.2096,human,not_applicable,high
10.2217/14622416.7.3.475,human,not_applicable,high
10.2217/14622416.7.3.467,human,not_applicable,high
10.2217/14622416.7.3.485,human,not_applicable,high
10.2217/14622416.7.3.455,human,not_applicable,high
10.2217/14622416.7.3.503,other,not_applicable,high
10.2217/epi-2017-0106,other,not_applicable,high
10.2217/epi-2017-0150,human,not_applicable,high
10.2217/pmt.12.84,human,treatment,high
10.2217/thy.10.39,other,not_applicable,high
10.2218/eor.2023.8125,human,not_applicable,high
10.2224/sbp.2008.36.5.585,human,not_applicable,high
10.22209/ic.v62n2a00,unclear,not_applicable,high
10.2224/sbp.2009.37.10.1357,human,not_applicable,high
10.22246/jikm.2020.41.3.293,human,not_applicable,high
10.2217/14622416.7.3.521,unclear,not_applicable,high
10.22246/jikm.2020.41.6.1015,human,not_applicable,high
10.2217/fmb.11.24,unclear,not_applicable,high
10.22246/jikm.2024.45.6.1164,human,treatment,high
10.22270/jddt.v15i8.7295,other,treatment,high
10.22359/cswhi_13_6_03,human,not_applicable,medium
10.22533/at.ed.1592462208084,other,not_applicable,high
10.22452/jummec.vol5no2.10,human,not_applicable,high
10.22452/jummec.vol5no2.4,unclear,not_applicable,high
10.22541/au.176281856.69732818/v1,other,not_applicable,high
10.22541/au.177067531.10473859/v1,human,treatment,high
10.2298/sarh200628091p,human,not_applicable,high
10.2298/sarh0310370z,human,not_applicable,high
10.22606/mcmr.2017.11005,human,not_applicable,high
10.2307/40111616,other,not_applicable,high
10.2310/6650.2001.34047,other,not_applicable,high
10.2310/neuro.6294,other,not_applicable,high
10.2310/psych.6294,other,not_applicable,high
10.2340/16501977-0185,human,treatment,high
10.2310/7060.1999.00005,human,not_applicable,high
10.22374/cjgim.v10i4.88,unclear,not_applicable,high
10.2340/16501977-1976,human,treatment,high
10.2340/16501977-0595,human,not_applicable,high
10.2340/16501977-2697,human,not_applicable,high
10.23736/s0390-5616.18.04384-9,human,treatment,high
10.23937/2378-3001/1410066,human,not_applicable,high
10.23937/2474-3658/1510106,other,not_applicable,high
10.23937/2378-3001/4/1/1066,human,not_applicable,high
10.23990/sa.100457,human,not_applicable,high
10.23937/2572-3243.1510090,unclear,not_applicable,high
10.23990/sa.146273,human,not_applicable,high
10.24061/1727-4338.xiii.1.47.2014.32,human,not_applicable,high
10.24217/2531-0151.16v1.00002,human,not_applicable,high
10.2466/pms.1996.83.1.51,human,not_applicable,high
10.24095/hpcdp.35.1.02,human,not_applicable,high
10.24087/iam.2017.1.10.347,human,not_applicable,medium
10.2466/pms.1992.74.3c.1123,human,not_applicable,medium
10.2466/pms.2001.93.2.486,human,not_applicable,high
10.2466/pr0.106.2.383-393,human,not_applicable,high
10.2466/pms.1996.83.2.508,human,not_applicable,high
10.24061/2413-0737.xvii.1.65.2013.28,human,not_applicable,high
10.2466/pr0.103.3.682-690,human,not_applicable,high
10.2466/pr0.1992.71.3.977,human,not_applicable,high
10.2466/pr0.1997.81.3f.1223,human,not_applicable,high
10.2466/pr0.1997.80.2.643,human,not_applicable,high
10.2466/pr0.1999.85.1.121,human,not_applicable,high
10.2478/arsm-2023-0032,other,not_applicable,high
10.2478/prolas-2019-0065,human,not_applicable,high
10.2478/prolas-2021-0061,human,not_applicable,high
10.2478/s11536-013-0243-9,human,not_applicable,high
10.24875/aidsrev.22000025,human,not_applicable,high
10.24884/1609-2201-2024-103-2-42-50,human,not_applicable,high
10.24911/ijmdc.51-1764852130,human,not_applicable,high
10.2492/jsir1981.16.419,human,treatment,high
10.24966/acim-7562/100002,human,not_applicable,high
10.2466/pr0.2002.91.3.963,human,not_applicable,high
10.2500/aap.2010.31.3311,human,not_applicable,high
10.25105/pdk.v7i2.14044,human,not_applicable,high
10.2500/105065898780707964,human,not_applicable,high
10.2519/jospt.2021.0106,human,not_applicable,high
10.2519/josptcases.2026.0194,human,treatment,high
10.25011/cim.v31i6.4917,human,not_applicable,high
10.2519/jospt.2002.32.11.594,other,not_applicable,high
10.2522/ptj.20110368,human,not_applicable,high
10.2522/ptj.20130367,human,not_applicable,high
10.2522/ptj.20090047,human,not_applicable,high
10.25250/thescbr.brk515,human,prevention,high
10.26180/14967966.v1,human,not_applicable,high
10.25904/1912/4166,human,not_applicable,high
10.26021/11754,human,treatment,high
10.26021/8464,human,not_applicable,high
10.26021/4267,human,not_applicable,high
10.26181/611484ed44157,human,not_applicable,high
10.2522/ptj.20140405,human,not_applicable,high
10.26226/morressier.5afadd88f314ac000849af0e,human,not_applicable,high
10.26226/morressier.5b5f2d47b56e9b003813d9f8,human,not_applicable,high
10.26481/dis.20240425kv,human,not_applicable,high
10.26442/20751753.2025.11.203497,human,treatment,high
10.26717/bjstr.2019.21.003602,human,treatment,high
10.26442/00403660.2022.03.201408,other,treatment,high
10.26182/j0qh-6m95,other,not_applicable,high
10.26502/acbr.50170337,human,treatment,high
10.26686/wgtn.17003698,human,not_applicable,high
10.26717/bjstr.2025.61.009536,unclear,not_applicable,high
10.2741/4698,human,not_applicable,high
10.29219/fnr.v65.5730,human,not_applicable,high
10.2967/jnumed.113.131045,human,not_applicable,high
10.29011/2577-2201.100214,human,treatment,high
10.29245/2767-5122/2021/1.1129,human,not_applicable,high
10.30564/jams.v2i2.456,animal,treatment,high
10.28951/rbb.v39i1.533,human,not_applicable,high
10.30574/wjarr.2022.14.3.0612,human,treatment,high
10.2991/icmmct-17.2017.137,unclear,both,low
10.29328/journal.jprr.1001020,unclear,treatment,medium
10.30773/pi.2018.10.26,human,not_applicable,high
10.30978/unj2019-4-5,human,not_applicable,high
10.30820/1664-9583-2021-1-51,human,not_applicable,medium
10.30978/utj2019-3-64,human,both,high
10.30978/utj2019-2-87,human,not_applicable,high
10.31031/cjmi.2021.04.000599,other,not_applicable,high
10.31031/cjmi.2020.03.000567,other,not_applicable,high
10.31014/aior.1994.02.02.29,human,treatment,high
10.31031/cjmi.2020.03.000593,other,not_applicable,high
10.31031/ggs.2020.06.000628,other,not_applicable,high
10.31038/idt.2025622,human,not_applicable,high
10.31083/jin25488,human,treatment,high
10.3109/00048679209068310,human,treatment,high
10.3109/00016489509133339,human,not_applicable,high
10.3109/00048679609065052,human,not_applicable,high
10.3109/00048679809068326,human,not_applicable,high
10.3109/00207450109149754,human,not_applicable,high
10.3109/00207459908994302,human,not_applicable,high
10.3109/00365549509047066,human,not_applicable,high
10.3109/00365549609027178,human,not_applicable,high
10.3109/00313028609059457,human,not_applicable,high
10.3109/03009749709105320,human,not_applicable,high
10.3109/08820139509066853,unclear,not_applicable,high
10.3109/07420529509057266,human,not_applicable,high
10.3109/03091909809009993,human,treatment,high
10.3109/08820139609059298,human,treatment,high
10.3109/08923979909052757,human,not_applicable,high
10.3109/08916934.2011.523277,other,not_applicable,high
10.3109/09513599809012838,human,both,high
10.3109/08958379409003039,human,not_applicable,high
10.3109/09540269209066328,human,not_applicable,high
10.3109/09593985.2010.502554,human,treatment,high
10.3109/09638288.2010.483307,human,not_applicable,high
10.3109/09638230903191249,human,not_applicable,high
10.3109/09638288.2010.541543,human,not_applicable,high
10.3109/09638288.2010.503256,human,not_applicable,high
10.3109/09638288.2010.546936,human,not_applicable,high
10.3109/09638288.2011.568663,human,not_applicable,high
10.3109/09638288.2011.582925,human,not_applicable,high
10.3109/09638288.2011.635746,human,treatment,high
10.3109/09638237.2012.670879,human,not_applicable,high
10.3109/09638288.2011.641661,human,not_applicable,high
10.3109/09638288.2013.797508,human,treatment,high
10.3109/09638288.2014.978507,human,not_applicable,high
10.3109/09638288.2014.952453,human,treatment,high
10.3109/09638288.2014.952456,human,treatment,medium
10.3109/09638288.2013.874503,human,not_applicable,high
10.3109/09638288.2014.993093,human,not_applicable,high
10.3109/10253890.2014.1001975,human,not_applicable,high
10.3109/10253890.2015.1087502,animal,not_applicable,high
10.3109/10398569809084835,unclear,not_applicable,high
10.3109/10573320802091809,human,not_applicable,high
10.3109/10573320802092146,other,not_applicable,high
10.3109/10582450903495908,human,not_applicable,high
10.3109/10573320802092112,human,not_applicable,high
10.3109/10582452.2010.483966,human,not_applicable,high
10.3109/11038128.2014.985608,human,treatment,high
10.3109/10573320802091841,human,not_applicable,high
10.3109/13550289909045378,human,not_applicable,high
10.3109/13590849009003131,human,treatment,high
10.3109/13590849009003150,human,treatment,high
10.3109/13590849409034536,human,treatment,high
10.3109/13590849109084139,human,not_applicable,high
10.3109/13590849609007262,human,not_applicable,high
10.3109/10582450903284745,human,not_applicable,high
10.31128/ajgp-03-25-7614,human,treatment,high
10.31219/osf.io/7gcnv,other,not_applicable,high
10.31146/1682-8658-ecg-188-4-170-177,other,not_applicable,medium
10.31146/1682-8658-ecg-170-10-79-89,other,treatment,high
10.31219/osf.io/pa75u,human,not_applicable,high
10.31219/osf.io/qwn5h,human,not_applicable,high
10.31219/osf.io/ef3n4,human,not_applicable,high
10.31219/osf.io/xjbcy_v1,unclear,not_applicable,high
10.31219/osf.io/xjbcy_v3,unclear,not_applicable,high
10.31234/osf.io/9tjer_v2,human,not_applicable,high
10.31128/ajgp-09-25-7845,unclear,not_applicable,high
10.31234/osf.io/p28bj_v1,other,not_applicable,high
10.31234/osf.io/jpzaw,other,not_applicable,high
10.3126/ajms.v11i1.26500,human,treatment,high
10.31234/osf.io/wfs8c_v1,other,not_applicable,high
10.31254/sportmed.3202,human,treatment,high
10.3138/ptc.65.4.rev02,other,not_applicable,high
10.31640/jvd.7-8.2018(4),human,treatment,high
10.31651/2076-5835-2018-1-2024-1-7-17,human,not_applicable,high
10.31525/ct1-nct04301609,human,treatment,high
10.3181/0702-rm-44,human,not_applicable,high
10.31979/etd.qn62-mwjz,human,not_applicable,high
10.31718/2077-1096.25.3.284,other,not_applicable,high
10.31989/ffhd.v4i1.26,human,treatment,high
10.31989/ffhd.v5i4.177,human,treatment,high
10.3200/bmed.29.4.167-174,human,not_applicable,high
10.32000/2072-1757-2024-3-37-41,human,not_applicable,high
10.31989/ffhd.v1i4.134,human,treatment,high
10.3200/bmed.34.1.29-38,human,not_applicable,high
10.3201/eid1606.100066,human,not_applicable,high
10.3201/eid1702.100978,human,not_applicable,high
10.3233/bmr-210081,human,not_applicable,high
10.3233/jvr-221208,human,not_applicable,high
10.32322/jhsm.1689609,human,not_applicable,high
10.3233/ch-180469,human,not_applicable,high
10.3233/nib-130070,human,not_applicable,medium
10.3233/nib-130065,human,not_applicable,medium
10.3233/nib-130068,human,not_applicable,medium
10.3233/nib-130071,human,not_applicable,high
