doi,drug_class,drug_name,confidence
10.3390/jcm14113648,other,none,high
10.3390/jcm14113802,immunomodulator,intravenous immunoglobulins (ivig) with plasmapheresis,high
10.3390/jcm14144847,other,none,high
10.3390/jcm14155363,psychological,heart rate variability biofeedback,high
10.3390/jcm14176269,other,not applicable,high
10.3390/jcm15020805,other,unspecified,high
10.3390/jcm15020849,other,unspecified,low
10.3390/jcm15072510,other,dysautonomia management protocol,high
10.3390/jcm15124835,other,unspecified,low
10.3390/jcm5060055,other,unspecified,low
10.3390/jcm9051520,other,not applicable,high
10.3390/jcm9051557,other,not applicable,high
10.3390/jcm9082443,other,immunoadsorption,high
10.3390/jcm9082531,other,unspecified,high
10.3390/jcm9113436,exercise,structured exercise programme,high
10.3390/jcm9113463,other,unspecified,high
10.3390/jcm9124040,device,two-day cardiopulmonary exercise test (cpet),high
10.3390/jcm9124106,supplement,nutritional supplements,medium
10.3390/jpm14030238,other,not applicable,high
10.3390/life15040584,rehabilitation,graded exercise therapy,high
10.3390/life16040571,other,digital health technologies,low
10.3390/medicina57010007,other,not applicable,high
10.3390/medicina57010012,other,not applicable,high
10.3390/medicina57010043,other,none,high
10.3390/medicina57030200,other,unspecified,low
10.3390/medicina57030208,other,none,high
10.3390/medicina57030300,rehabilitation,graded exercise therapy,high
10.3390/medicina57040388,other,prevention programs,low
10.3390/medicina57050418,other,none,high
10.3390/medicina57050510,other,not applicable,high
10.3390/medicina57060542,other,n/a,high
10.3390/medicina57070646,other,none,high
10.3390/medicina57070652,psychological,mind-body interventions,high
10.3390/medicina57090885,other,not applicable,high
10.3390/medicina57090958,other,unspecified,low
10.3390/medicina57101012,other,not applicable,low
10.3390/medicina57101030,other,none,high
10.3390/medicina58010028,other,none,high
10.3390/medicina58010051,device,compression stockings,high
10.3390/medicina58010098,device,compression stockings,high
10.3390/medicina58030419,other,unspecified,high
10.3389/fneur.2024.1455498,other,unspecified,high
10.3389/fneur.2025.1534352,other,exercise,high
10.3389/fneur.2025.1681990,exercise,aerobic exercise,high
10.3390/medicina58070850,other,none,high
10.3389/fneur.2025.1691147,supplement,oxaloacetate,high
10.3390/medicina59030571,other,cardiopulmonary exercise test,high
10.3389/fneur.2026.1793397,other,acupuncture,high
10.3390/medicina58121807,other,unspecified,high
10.3390/medicina59040719,psychological,psychotherapy,high
10.3390/medicina59050978,other,unspecified,high
10.3389/fnhum.2025.1509346,other,unspecified,high
10.3389/fnhum.2025.1495050,exercise,graded exercise therapy,high
10.3390/medicina59122153,other,none,high
10.3389/fnins.2015.00225,supplement,luteolin,high
10.3390/medicina60010161,other,unspecified,high
10.3390/medicina60020194,other,unspecified,high
10.3390/medicina60010083,other,unspecified,high
10.3390/medicina62020331,rehabilitation,pacing intervention,high
10.3390/medicina62061114,other,none,high
10.3390/metabo10050216,other,unspecified,low
10.3390/metabo13090984,other,unspecified,high
10.3390/metabo8040090,other,unspecified,high
10.3390/metabo10010034,other,unspecified,high
10.3389/fnins.2020.00688,other,head-up tilt testing,low
10.3390/medicina62030480,other,none,high
10.3390/medicina60081215,other,not applicable,high
10.3390/microorganisms12020332,supplement,naringin and naringenin,high
10.3390/microorganisms12061081,probiotic,lacticaseibacillus rhamnosus (strains wl11 and wl17),high
10.3390/neuroglia2010004,other,unspecified,high
10.3390/microorganisms13040702,other,none,high
10.3390/nu13051697,supplement,coenzyme q10,high
10.3390/molecules26092539,supplement,rice bran arabinoxylan (modified with shiitake mushroom enzyme),high
10.3390/nu13020503,supplement,creatine,high
10.3390/neurolint15010001,other,unspecified,high
10.3390/nu13082658,supplement,coenzyme q10 plus nadh,high
10.3390/nu15071591,supplement,synbiotic (gasteel plus),high
10.3390/nu15092154,supplement,"vitamins and minerals (coenzyme q10, l-carnitine, zinc, methionine, nad, vitamins c, d, b)",high
10.3390/nu15214504,supplement,yeast beta-glucan with multivitamins,high
10.3390/nu16111545,probiotic,probiotics,high
10.3390/nu16193308,supplement,creatine monohydrate,high
10.3390/nu16020182,other,multidisciplinary intervention (nutrition and chronobiology),high
10.3390/nu17010011,other,synchronize + mediterranean diet intervention,high
10.3390/nu17132232,other,none,high
10.3390/medicina60081370,other,unspecified,high
10.3390/nu18010174,probiotic,cds22,high
10.3390/nu17010095,supplement,creatine monohydrate,high
10.3390/nu8020072,supplement,guanidinoacetic acid,high
10.3390/pathogens13090751,other,unspecified,high
10.3390/nu18030521,supplement,vitamin d,high
10.3390/pathogens15010002,other,unspecified,high
10.3390/nu16081232,supplement,l-carnitine,high
10.3390/nu17030475,supplement,"dietary supplements (l-carnitine, guanidinoacetic acid, oxaloacetate, coq10-selenium, nadh)",high
10.3390/pathogens15010003,other,none,high
10.3390/pathogens6010002,other,unspecified,high
10.3390/pathophysiology29020016,other,unspecified,high
10.3390/pathophysiology29030033,other,unspecified,high
10.3390/pathophysiology31010001,other,not_applicable,high
10.3390/pathophysiology32030046,other,not applicable,high
10.3390/pharmaceutics11030126,other,polypharmacy (unspecified),low
10.3390/ph15010043,supplement,hrg80 red ginseng,high
10.3390/ph15080931,other,unspecified,high
10.3390/polym10111269,supplement,selenium-polysaccharide from ziyang green tea,high
10.3390/ph18050712,other,xue fu zhu yu,medium
10.3390/proteomes10020021,other,unspecified,high
10.3390/proteomes9010006,other,none,high
10.3390/psych5030042,other,unspecified,high
10.3390/s21113746,other,mobile-health heart rate variability monitoring,high
10.3390/psych5040073,other,unspecified,high
10.3390/s23115330,other,not applicable,low
10.3390/tomography7040056,other,none,high
10.3390/s23094358,other,ionomycin,high
10.3390/toxins8110324,other,unspecified,low
10.3390/toxics12070491,other,aluminum oxyhydroxide-adjuvanted vaccine,high
10.3390/toxins8110325,other,unspecified,low
10.3390/toxins5040605,other,unspecified,high
10.3390/v16040572,other,none - review article,high
10.3390/toxins8110323,other,unspecified,low
10.3390/v17111430,other,unspecified,high
10.3390/v17121624,other,none,low
10.3390/v18060660,other,unspecified,high
10.3390/v17030422,other,none,high
10.3390/vaccines12070790,other,none,high
10.3390/v2112404,other,unspecified,high
10.3390/v3081312,other,unspecified,high
10.3390/vision2010002,other,none,high
10.33965/eh2019_201910l019,device,slowbreath cushion,high
10.3390/vaccines11111661,other,prednisolone,low
10.3399/bjgp13x675458,other,unspecified,low
10.3399/bjgp22x720317,other,unspecified,high
10.3399/bjgp23x733689,other,remote consulting,low
10.3399/bjgp25x742149,other,unspecified,high
10.3399/bjgpo.2024.0079,other,none,high
10.34119/bjhrv6n2-057,other,none,high
10.3399/bjgp16x687229,other,unspecified,low
10.34142/hsr.2022.08.02.07,other,none,high
10.34726/hss.2026.130560,other,unspecified,high
10.34172/rdme.2021.025,other,none,high
10.34726/11728,other,unspecified,high
10.35469/ak.2023.425,exercise,graded exercise therapy,high
10.35339/ekm.2019.85.04.02,other,unspecified,high
10.36076/ppj.2015/18/e841,other,not applicable,high
10.36076/ppj.2012/15/e677,psychological,cognitive behavioral therapy,high
10.36740/abal202503114,device,whole-body cryotherapy,high
10.35831/shsr/kh.10-31-2019,other,unspecified,high
10.36315/2021inpact027,psychological,psychological flexibility training,high
10.36401/iddb-23-4,other,digital twin monitoring system,low
10.36922/mi.4783,other,unspecified,high
10.36959/547/653,other,none,high
10.36948/ijfmr.2023.v05i02.2044,other,correct footwear fitting,low
10.37191/mapsci-2582-6549-3(2)-033,other,unspecified,low
10.3727/096368916x694238,exercise,baduanjin qigong exercise,high
10.37349/ei.2025.1003206,other,none,high
10.37349/ent.2025.1004112,other,unspecified,high
10.37349/emed.2024.00215,other,none,high
10.3736/jcim20050506,other,traditional chinese medicine,low
10.37349/ent.2025.1004116,other,unspecified,high
10.3736/jcim20070606,other,acupuncture,high
10.37349/ent.2026.1004152,other,pacing therapy,medium
10.3736/jcim20111008,other,tuina,high
10.37436/2308-5274-2020-3-15,other,none,high
10.3748/wjg.v21.i1.102,probiotic,fecal microbiota transplantation,high
10.37489/2587-7836-2023-4-3-14,other,human placenta extracts,low
10.3760/cma.j.issn.1005-8559.2006.08.008,other,lifestyle intervention,high
10.3760/cma.j.issn.1009-6906.2012.02.017,oxygen_therapy,hyperbaric oxygen,high
10.3760/cma.j.issn.1673-4246.2017.12.008,other,acupoint sticking combined traditional chinese medicine foot bath,high
10.3760/cma.j.issn.1007-1245.2006.22.018,supplement,herbal formula (黄芪、太子参、白术、茯苓、当归、白芍、生地),high
10.3760/cma.j.issn.1009-9158.2009.07.005,other,unspecified,high
10.3760/cma.j.issn.1673-4246.2014.06.006,other,abdominal acupuncture,high
10.3760/cma.j.issn.1672-7088.2010.01.080,rehabilitation,health management,medium
10.37539/230629.2023.26.58.015,immunomodulator,allokin-alpha,high
10.3760/cma.j.issn.1674-2907.2007.09.059,other,unspecified,low
10.3760/cma.j.issn.1674-2907.2006.16.012,other,unspecified,low
10.3760/cma.j.issn.1674-6554.2012.04.018,psychological,psychological and behavioral intervention,high
10.37766/inplasy2020.12.0014,rehabilitation,tuina (manual therapy),high
10.37766/inplasy2021.1.0011,other,unspecified,low
10.37766/inplasy2022.9.0022,exercise,traditional chinese exercise,high
10.37766/inplasy2023.4.0083,other,acupoint massage,high
10.3777/jjsam.44.238,psychological,acupuncture,high
10.3760/cma.j.issn.1674-6554.2017.10.018,other,unspecified,high
10.3810/pgm.1998.01.278,other,unspecified,low
10.3810/psm.2004.02.117,exercise,intermittent exercise therapy,high
10.37766/inplasy2021.4.0031,other,moxibustion,high
10.3844/ajisp.2013.120.129,immunomodulator,gc-macrophage activating factor (gcmaf),high
10.3844/ajbbsp.2010.120.135,other,not applicable,high
10.3822/ijtmb.v19i1.1349,psychological,heartspeak lite for bodywork,high
10.3892/br.2017.1024,other,none,high
10.38140/aa.v35i1.781,psychological,cognitive reframing,high
10.3892/ijmm.2.1.51,other,unspecified,high
10.3892/ijmm.1.1.143,other,unspecified,low
10.3810/pgm.2013.01.2631,other,psychostimulants,medium
10.3892/ijmm.3.2.209,other,none,high
10.3892/ijmm.4.5.493,other,none,high
10.3892/mmr.2011.447,other,none,high
10.3892/mmr.2016.5476,device,visible and near-infrared spectroscopy,high
10.3906/sag-1601-110,other,unspecified,high
10.3928/08910162-20080501-06,rehabilitation,energy envelope theory,high
10.3928/0279-3695-19980201-12,other,unspecified,high
10.3949/ccjm.58.2.116,other,unspecified,high
10.3937/kampomed.66.131,other,"kampo herbal combination (tongy脈四逆湯, dà wū tóu jiān) with acupuncture",high
10.3990/1.9789036535120,rehabilitation,ambulatory feedback monitoring,medium
10.4018/ijpch.20190701.oa2,other,patient-led initiatives,low
10.4014/jmb.2603.03034,probiotic,hh-205m,high
10.4021/jnr86w,other,none,high
10.3920/bm2017.0125,probiotic,lactobacillus casei strain shirota and bifidobacterium infantis 35624,high
10.3949/ccjm.80a.12133,other,antidepressants (unspecified),medium
10.4045/tidsskr.08.0576,other,meningococcus group b vaccine,low
10.4024/41111/11-4-abs11.jbpc.11.04,other,unspecified,low
10.3937/kampomed.65.87,other,"kampo medicine (sanhuang xiexin tang, buzhong yiqi tang)",medium
10.3949/ccjm.65.5.261,other,unspecified,low
10.4045/tidsskr.09.1475,exercise,graded exercise therapy,high
10.4045/tidsskr.15.0229,other,none,high
10.4045/tidsskr.09.35791,other,cognitive behavioural therapy and graded exercise,low
10.4045/tidsskr.15.0501,other,unspecified,low
10.4045/tidsskr.15.1180,other,unspecified,low
10.3899/jrheum.2025-0314.36,other,unspecified,high
10.4045/tidsskr.25.0086,other,unspecified,low
10.4049/immunohorizons.2000006,other,trichostatin-a,medium
10.4049/jimmunol.192.supp.69.36,other,unspecified,high
10.4049/jimmunol.196.supp.137.4,other,unspecified,high
10.4049/jimmunol.194.supp.52.28,other,unspecified,high
10.4049/jimmunol.184.supp.89.49,immunomodulator,poly (i): poly (c12u) (ampligen),high
10.4049/jimmunol.202.supp.126.39,other,unspecified,high
10.4049/jimmunol.200.supp.49.15,other,not applicable,high
10.4049/jimmunol.200.supp.166.62,other,myelin protein biomarkers,low
10.4049/jimmunol.202.supp.182.50,other,none,high
10.4049/jimmunol.190.supp.186.3,other,none,high
10.4049/jimmunol.210.supp.229.05,other,none,high
10.4049/jimmunol.212.supp.1075.5069,other,unspecified,high
10.4049/jimmunol.210.supp.229.01,other,unspecified,high
10.4081/ejtm.2018.7688,exercise,physical exercise and electrical stimulation,medium
10.4067/s0717-92272005000100006,other,unspecified,low
10.4081/ejtm.2025.13690,other,unspecified,low
10.4081/ozone.2019.8176,oxygen_therapy,oxygen-ozone therapy,high
10.4081/ejtm.2018.7814,other,unspecified,low
10.4081/ozone.2018.7812,other,ozone therapy,high
10.4081/reumatismo.2009.285,other,unspecified,low
10.4084/mjhid.2010.022,other,unspecified,high
10.4088/jcp.v66n0513,exercise,yoga,high
10.4088/jcp.10r06580,other,homeopathy,high
10.4102/sajp.v74i1.442,rehabilitation,warm water immersion,high
10.4088/jcp.v61n0909,other,moclobemide,high
10.4088/jcp.08m04719whi,other,ondansetron,high
10.4088/pcc.v10n0511a,other,olanzapine and aripiprazole,high
10.4103/1658-631x.112905,other,unspecified,high
10.4103/0253-7613.96316,supplement,aegle marmelos ethanolic extract,high
10.4103/1673-5374.152369,other,unspecified,high
10.4088/pcc.v10n0206,other,unspecified,high
10.4103/0253-7613.81506,psychological,citalopram and imipramine,high
10.4103/2249-4863.120765,other,not applicable,high
10.4103/0970-9290.104965,other,not applicable,high
10.4103/0974-8490.138251,supplement,triticum aestivum l. (wheat extract),high
10.4103/1673-5374.180746,other,moxibustion,high
10.4103/2045-9912.385441,other,hydrogen gas,high
10.4103/aip.aip_373_25,other,unspecified,high
10.4135/9781526437891,other,none - qualitative study,high
10.4137/cmped.s978,other,not applicable,high
10.4103/hm.hm_49_19,other,unspecified,high
10.4137/cmpsy.s704,other,none,high
10.4137/geg.s10944,other,none,high
10.4137/grsb.s39861,other,not applicable - observational study,high
10.4137/grsb.s40036,other,none,high
10.4137/iii.s25105,other,unspecified,high
10.4137/iii.s25147,other,unspecified,high
10.4137/ijtr.s10085,supplement,tryptophan,medium
10.4137/ijtr.s11193,supplement,nicotinamide,medium
10.4137/ijtr.s7898,other,unspecified,low
10.4161/gmic.25487,probiotic,bifidobacterium infantis 35624,high
10.4137/iii.s37042,other,unspecified,high
10.4161/sysb.28948#.vojbffnf-4g,other,none,high
10.4161/sysb.28948,other,none,high
10.4161/viru.1.5.12486,other,unspecified,high
10.4172/1522-4821.1000274,other,none,high
10.4172/1522-4821.1000370,supplement,human placenta extract laennec,high
10.4172/2155-9562.s12-013,other,unspecified,high
10.4172/2155-9899.1000223,other,unspecified,high
10.4172/2155-9899.1000228,other,none,high
10.4172/2155-9899.1000190,other,none,high
10.4172/2155-9899.1000339,immunomodulator,ampligen,high
10.4172/2155-9899.1000288,other,not applicable,high
10.4172/2161-0673.1000159,other,none - review article,high
10.4172/2155-9929.1000152,other,unspecified,high
10.4172/2165-8048.1000252,supplement,unspecified,low
10.4172/2161-0509.1000103,supplement,acaí (euterpe oleracea),high
10.4172/2155-9899.1000348,other,unspecified,low
10.4172/2167-0870.1000253,immunomodulator,ampligen,high
10.4172/2165-8048.1000225,other,unspecified,low
10.4220/sykepleienf.2012.0132,rehabilitation,lightning process,high
10.4172/2167-1044.1000119,other,none,high
10.4172/2168-9784.1000249,other,none,high
10.4220/sykepleiens.2021.84329,other,unspecified,low
10.4236/ape.2020.102013,rehabilitation,pacing self-management strategy,high
10.4236/ijcm.2012.33034,supplement,phosphoglycolipids with coenzyme q10 and nadh,high
10.4236/ape.2020.101007,other,cardiopulmonary exercise testing,high
10.4225/55/58dc8dc6dc266,other,none,high
10.4236/crcm.2022.118041,other,unspecified,low
10.4236/ijcm.2012.36098,other,influenza vaccine (influvac),high
10.4236/ijcm.2013.43029,immunomodulator,trivalent influenza vaccine (tiv),high
10.4236/health.2010.22015,other,none,high
10.4236/ijcm.2015.610103,other,none,high
10.4236/ijcm.2018.911067,other,blood volume measurement,high
10.4236/ijcm.2018.95032,device,compression stockings,high
10.4236/ijcm.2018.95038,other,unspecified,high
10.4236/ijcm.2018.95040,other,none,high
10.4236/jbbs.2015.511049,other,unspecified,high
10.4236/nm.2016.72008,other,self-efficacy and positive goals intervention,low
10.4236/jbm.2024.1210026,other,intermittent hypoxia exposure,high
10.4236/nm.2011.21003,other,unspecified,high
10.4236/ijcm.2018.95031,anti-inflammatory,curcumin,high
10.4236/nm.2012.31007,other,none,high
10.4236/oalib.1108736,supplement,magnesium,high
10.4236/ojgas.2017.74015,other,fecal microbiota transplantation,high
10.4236/oalib.1109414,other,unspecified,low
10.4236/ojgas.2015.54005,other,unspecified,high
10.4236/ojim.2013.33023,other,none,high
10.4236/psych.2010.11002,other,not applicable,high
10.4236/psych.2010.14033,other,none,high
10.4236/ojpsych.2012.21007,other,none,high
10.4252/wjsc.v13.i8.1134,other,induced pluripotent stem cells (ipscs),high
10.4238/gmr.15038717,other,unspecified,high
10.4306/pi.2008.5.4.209,other,unspecified,low
10.4276/030802210x12892992239233,other,none,high
10.4324/9780203132678-46,exercise,physical activity,high
10.4324/9780203370315-26,rehabilitation,inpatient rehabilitation,high
10.4324/9780203765975,psychological,psychosomatic intervention,low
10.4324/9780203929643,psychological,cognitive-behavioral therapy,high
10.4324/9780429473289,psychological,coping exercises,high
10.4324/9780203890042-27,other,unspecified,low
10.4324/9781003076117,psychological,cognitive behavioural therapy,high
10.4324/9781315827490-7,other,unspecified,low
10.4324/9781003083139-55,other,unspecified,low
10.4324/9781315863818-16,other,none,high
10.4414/sanp.2000.01189,other,unspecified,low
10.4324/9781439809891,other,none,high
10.4414/smw.2004.10213,other,unspecified,low
10.4306/pi.2009.6.3.204,other,galantamine hydrobromide,high
10.46235/1028-7221-13908-peo,immunomodulator,recombinant interferon α2b,high
10.46235/1028-7221-9994-qap,immunomodulator,recombinant interferon beta-2b,medium
10.47184/td.2022.01.06,other,unspecified,low
10.46743/2160-3715/2024.6519,other,not applicable,high
10.47368/ejhc.2023.203,other,unspecified,high
10.47407/kr2022.3.5.00160,supplement,vitamin and mineral complexes,high
10.47671/tvg.54.1.5000003,other,unspecified,low
10.47262/bl/9.2.20230220,other,bioimpedance spectroscopy,high
10.47679/jopp.8214782026,other,unspecified,high
10.47739/2379-9501.neurodegenerativedisorders.1032,supplement,unspecified,low
10.47829/acmcr.2022.8702,anti-inflammatory,minocycline,high
10.47795/qkbu6715,device,adapted autonomic profile (aap),high
10.48165/irjay.2025.80902,psychological,yoga,high
10.4997/jrcpe.2010.404,other,not applicable,high
10.47895/amp.v56i19.3832,other,unspecified,high
10.48547/202511-003,rehabilitation,physiotherapy with activity pacing,high
10.5014/ajot.2015.016287,rehabilitation,activity pacing self-management,high
10.5014/ajot.2019.73s1-po3010,other,occupational therapy intervention,low
10.5005/japi-11001-0090,other,international consensus criteria (hindi version),high
10.48550/arxiv.2404.04345,device,inertial measurement unit (imu),high
10.5014/ajot.58.1.35,rehabilitation,integrative consumer-driven rehabilitation program,high
10.5014/ajot.49.4.327,other,unspecified,high
10.5040/9798216029281,other,unspecified,low
10.5014/ajot.59.5.497,other,rehabilitation program,low
10.5040/9798400662072,other,unspecified,low
10.5014/ajot.58.1.73,other,participatory action research,low
10.5040/9798216428541,other,unspecified,low
10.5040/9798400690044,other,unspecified,low
10.5056/jnm.2010.16.2.113,other,unspecified,high
10.5070/m4102038940,other,unspecified,low
10.5114/aoms.2012.31620,other,unspecified,high
10.46747/cfp.700141,other,medical assistance in dying,low
10.5114/hpr.2017.65469,psychological,mindfulness-based intervention,high
10.5114/hpr.2014.43914,other,unspecified,high
10.5114/hpr.2020.99395,other,none,high
10.5114/pr.2014.46050,other,unspecified,high
10.51470/apr.2025.04.01.53,supplement,caesalpinia bonduc seed coat extract,high
10.5117/nedlet2018.1.geel,other,not applicable,high
10.5167/uzh-291239,psychological,acceptance and commitment therapy,high
10.5172/hesr.1998.8.1.26,other,unspecified,low
10.5114/hpr/195733,other,ncp-q questionnaire,low
10.51793/os.2022.25.4.003,other,unspecified,low
10.51793/os.2023.26.4.005,supplement,unspecified,low
10.51793/os.2025.28.9.009,other,unspecified,high
10.52042/unetjoss020103,other,unspecified,high
10.51987/evidencia.v11i1.5946,psychological,behavioral psychotherapy,medium
10.5152/pcp.2025.251106,other,eszopiclone,high
10.52403/ijhsr.20251107,other,none,high
10.52403/ijshr.20210776,other,unspecified,low
10.52667/2712-9179-2026-6-1-31-36,other,unspecified,high
10.52635/eamr/12.2.227-234,anti-inflammatory,nimesulide and caffeic acid combination,high
10.51793/os.2023.26.10.003,other,nootropic with dopaminergic effect,low
10.52768/2379-1039/1963,other,unspecified,low
10.52692/cfzl2024.38,other,unspecified,low
10.52768/2766-7820/3508,other,unspecified,low
10.5209/rev_anhm.2012.v5.n1.39169,rehabilitation,multidisciplinary rehabilitation with climatotherapy,high
10.52768/2996-3788/1022,psychological,cognitive behavioral therapy,high
10.5281/zenodo.1079977,other,unspecified,high
10.5281/zenodo.1325436,other,unspecified,low
10.5281/zenodo.1307481,supplement,unspecified,low
10.5281/zenodo.1411891,rehabilitation,physical rehabilitation,high
10.5281/zenodo.1470685,rehabilitation,physical rehabilitation,high
10.5281/zenodo.1470655,rehabilitation,rehabilitation,high
10.52768/2766-7820/1681,other,rintatolimid and galantamine,medium
10.5281/zenodo.1411359,psychological,cognitive behavioral therapy,high
10.5281/zenodo.1470739,rehabilitation,physical rehabilitation,high
10.5281/zenodo.17638001,other,unspecified,low
10.5281/zenodo.17684276,other,unspecified,low
10.5281/zenodo.1477530,other,unspecified,high
10.5281/zenodo.17691950,psychological,cognitive behavioral therapy,high
10.5281/zenodo.17798485,other,unspecified,low
10.5281/zenodo.17765199,other,none,high
10.5281/zenodo.17822588,device,handgrip strength measurement,high
10.5281/zenodo.17851260,other,unspecified,high
10.5281/zenodo.17904599,other,unspecified,low
10.5281/zenodo.17965211,exercise,exercise therapy,high
10.5281/zenodo.17819853,other,unspecified,high
10.5281/zenodo.17976612,other,unspecified,low
10.5281/zenodo.17976937,psychological,cognitive behavioral therapy (cbt),high
10.5281/zenodo.18363580,rehabilitation,tai chi and qigong,high
10.5281/zenodo.18147196,supplement,zinc,high
10.5281/zenodo.18174631,other,unspecified,high
10.5281/zenodo.18488449,other,unspecified,low
10.5281/zenodo.18488450,other,unspecified,low
10.5281/zenodo.18383309,other,unspecified,low
10.5281/zenodo.18675287,other,unspecified,low
10.5281/zenodo.17722640,immunomodulator,low-dose naltrexone,high
10.5281/zenodo.18750267,other,unspecified,low
10.5281/zenodo.17691932,other,unspecified,high
10.5281/zenodo.18681879,rehabilitation,guo lin qigong,high
10.5281/zenodo.18902224,psychological,flow state (occupational therapy),high
10.5281/zenodo.18864417,other,unspecified,low
10.5281/zenodo.18908179,other,unspecified,low
10.5281/zenodo.19380758,other,unspecified,high
10.5281/zenodo.19616126,supplement,dhea,high
10.5281/zenodo.19616216,supplement,dhea,high
10.5281/zenodo.19673799,other,unspecified,high
10.5281/zenodo.19615280,other,unspecified,low
10.5281/zenodo.19742087,other,unspecified,high
10.5281/zenodo.20054624,other,unspecified,low
10.5281/zenodo.20328711,other,unspecified,high
10.5281/zenodo.20155958,supplement,agmatine,high
10.5281/zenodo.18809113,rehabilitation,clinical pilates,high
10.5281/zenodo.18929140,other,unspecified,high
10.5281/zenodo.4489960,other,unspecified,low
10.5281/zenodo.20407129,other,none,high
10.5281/zenodo.6759462,other,unspecified,high
10.5281/zenodo.4038961,other,unspecified,high
10.5281/zenodo.7495326,supplement,magnesium,high
10.5281/zenodo.7840606,other,unspecified,high
10.52852/tcncyh.v202i5e18.4657,supplement,nsdvt extract,high
10.5282/edoc.17552,other,none,high
10.52852/tcncyh.v202i5e18.5036,other,nsdvt,medium
10.5287/ora-9o9jqrkr9,other,unspecified,high
10.5298/1081-5937-46.3.06,neurostimulation,low energy neurofeedback system (lens),high
10.5283/epub.78937,other,proprioception-based treatment (multimodal inpatient program),high
10.5298/1081-5937-51.1.03,neurostimulation,lens (neurofeedback),high
10.5281/zenodo.7653460,supplement,melatonin,high
10.5334/ijic.icic23633,other,digital assistance platform,high
10.5334/ijic.icic23628,other,unspecified,low
10.5334/ijic.901,rehabilitation,tele-rehabilitation,high
10.5334/ojb.28,other,biobank resource,low
10.5334/ijic.icic25409,other,unspecified,high
10.5348/ijcri-201499-cr-10410,other,unspecified,high
10.5353/th_b5317014,exercise,qigong exercise,high
10.53555/ccb.v18i02.115,rehabilitation,adapted physical activity and therapeutic exercise program,high
10.5334/ijic.icic25148,other,digital monitoring and wearable devices,high
10.53738/revmed.2024.20.882.1371,other,unspecified,low
10.53680/vertex.v34i162.507,other,unspecified,high
10.53765/20512201.29.9.175,other,none,high
10.53841/bpscpr.2011.26.2.70,psychological,mindfulness-based cognitive therapy,high
10.53841/bpscpr.2012.27.3.29,psychological,cognitive behavioral therapy / schema therapy,high
10.53841/bpscpf.2019.1.320.12,psychological,creative psychological therapy,medium
10.53841/bpscpr.2011.26.1.34,psychological,cognitive behavioural therapy,high
10.53841/bpshpu.2008.17.1.46,rehabilitation,pacing,high
10.53841/bpscpr.2018.33.1.13,psychological,cognitive behavioural therapy (cbt) with schema therapy,high
10.54014/2ter-pjm0,other,not applicable,high
10.53841/bpshpu.2009.18.1.26,other,not applicable,high
10.53841/bpscpf.2016.1.280.15,psychological,group cognitive behavioural therapy,high
10.5402/2013/978250,other,none,high
10.54254/2753-8818/35/20240935,other,none,high
10.5451/unibas-005857511,other,not applicable,high
10.5430/jer.v5n1p1,other,unspecified,high
10.54957/ijhs.v4i6.1139,other,unspecified,high
10.54940/ep60466644,other,none,high
10.5455/jcbpr.197494,psychological,cognitive behavioural therapy,high
10.5502/ijw.v10i5.1501,other,unspecified,high
10.5523/bris.3nfgkcm2ce6eg28rt02u86murj,other,unspecified,high
10.55175/cdk.v49i0.1967,supplement,vitamin d3,high
10.55131/jphd/2025/230221,other,unspecified,high
10.5539/ass.v6n12p167,other,none,high
10.5539/gjhs.v5n2p94,other,none,high
10.5543/tkda.2019.32624,other,not applicable,low
10.55295/psl.2024.ii1,other,unspecified,low
10.55563/clinexprheumatol/1qj9zu,other,none,high
10.55563/clinexprheumatol/ajiygc,rehabilitation,proprioceptive assessment and rehabilitation,medium
10.56011/mind-mri-112-202215,psychological,psychological counseling,low
10.5603/arm.a2020.0196,other,unspecified,low
10.5553/tg/016774542025058004006,psychological,cognitive behavioral therapy (tailored),high
10.5603/mrj.a2021.0049,other,none,low
10.5603/mrj.a2021.0013,other,not applicable,high
10.5603/njo.a2021.0068,other,complementary and alternative medicine (cam),low
10.5604/01.3001.0016.2871,rehabilitation,multidisciplinary rehabilitative approach,high
10.56173/bjcp.2021.1102,psychological,counseling,high
10.56367/oag-042-11308,other,data and specimen-sharing tools,low
10.5620/eaht.2022033,other,none,high
10.56238/medcientifica-040,supplement,nadh,high
10.56334/sei/8.10.32,psychological,cognitive behavioral therapy,high
10.5662/wjm.v5.i2.68,other,none - diagnostic review,high
10.5664/jcsm.4854,other,unspecified,high
10.56508/mhgcj.v8i1.265,other,none,high
10.5664/jcsm.6924,other,not applicable,high
10.56367/oag-046-11332,other,not applicable,high
10.5665/sleep.1396,other,not applicable,high
10.5665/sleep.5658,other,none,high
10.5664/jcsm.2276,other,none,high
10.5664/jcsm.6722,other,none,high
10.5664/jcsm.8114,other,unspecified,high
10.5694/j.1326-5377.1988.tb104513.x,other,none,high
10.5694/j.1326-5377.1990.tb126191.x,other,none,high
10.5694/j.1326-5377.1995.tb124601.x,other,not applicable,high
10.5694/j.1326-5377.1995.tb124589.x,other,none,low
10.5694/j.1326-5377.1989.tb139594.x,other,unspecified,high
10.5694/mja2.50553,other,none,high
10.5694/j.1326-5377.2000.tb124069.x,other,unspecified,high
10.5694/j.1326-5377.1995.tb124593.x,other,unspecified,high
